new_UID,rowid_orig_pull,name,address,type,subtype,note_from_open_streetmap_pull,date_pulled,date_validated,X,Y,RFEI
1821,8674,Sushi Village,217 Rideau Street,restaurant,restaurant,4779809728,2024-06-20,june_july_2024,-75.6882389,45.4278772,not_applicable
98,8675,Sushi Yuu,NA,restaurant,restaurant,11801213593,2024-06-20,june_july_2024,-73.8526936,45.4475409,not_applicable
7093,8676,Sushi Zone,NA,restaurant,restaurant,4416759590,2024-06-20,june_july_2024,-75.6922834,45.4276855,not_applicable
3834,8677,Sushi de G&V,375 Chemin d'Aylmer,restaurant,restaurant,693930836,2024-06-20,june_july_2024,-75.82293395,45.39742918,not_applicable
3093,8678,SushiDo,NA,restaurant,restaurant,5482954345,2024-06-20,june_july_2024,-73.7871618,45.5283849,not_applicable
4835,8679,SushiME,8 Beechwood Avenue,fastfood,fast_food,5931838128,2024-06-20,june_july_2024,-75.6773217,45.4386386,not_applicable
2919,8680,Sushiman,275 Laurier Avenue East,fastfood,fast_food,6414931391,2024-06-20,june_july_2024,-75.6801622,45.4266615,not_applicable
6430,8681,Sutton's Restaurant,500 Main Street,restaurant,restaurant,5808943982,2024-06-20,june_july_2024,-75.3537749,45.0931877,not_applicable
466,8682,Suya Palace,NA,restaurant,restaurant,5158087367,2024-06-20,june_july_2024,-75.7038669,45.4079648,not_applicable
1773,8683,Suya Palace,411 McArthur Avenue,restaurant,restaurant,5994231117,2024-06-20,june_july_2024,-75.6487589,45.4322412,not_applicable
4801,8684,Suya Palace African Grill & BBQ,NA,restaurant,restaurant,10038131647,2024-06-20,june_july_2024,-75.7202958,45.4064061,not_applicable
4420,8685,Suzy Q,2015 Robertson Road,specialty,pastry,681150824,2024-06-20,june_july_2024,-75.82776309,45.32471856,not_applicable
8296,8686,Suzy Q,2015 Robertson Road,specialty,pastry,681150824,2024-06-20,june_july_2024,-75.82776309,45.32471856,not_applicable
2246,8687,SuzyQ,1015 Wellington Street West,specialty,pastry,7869417685,2024-06-20,june_july_2024,-75.723772,45.4049756,not_applicable
5608,8688,SuzyQ,1721 St-Laurent Boulevard,specialty,pastry,10713351591,2024-06-20,june_july_2024,-75.6261511,45.4058471,not_applicable
5089,8689,Sweet Basil,1585 Bank Street,restaurant,restaurant,483246476,2024-06-20,june_july_2024,-75.66733075,45.37902404,not_applicable
6215,8690,Sweet Beast Butcher Shop,NA,specialty,butcher,9416441988,2024-06-20,june_july_2024,-78.3095497,44.3061429,not_applicable
1356,8691,Sweet Castle,2446 Bank Street,specialty,bakery,709271129,2024-06-20,june_july_2024,-75.64546514,45.35286495,not_applicable
9713,8692,Sweet Daddy,NA,convenience,convenience,5862482941,2024-06-20,june_july_2024,-75.6402469,45.4428208,not_applicable
2280,8693,Sweet Militia,NA,fastfood,fast_food,10092442941,2024-06-20,june_july_2024,-75.5242386,45.4710892,not_applicable
2256,8694,Sweet Tooth Bakery,NA,specialty,bakery,2509684267,2024-06-20,june_july_2024,-74.5001677,45.1410311,not_applicable
7828,8695,Sweet Tooths,166 Raglan Street South,specialty,ice_cream,6028210069,2024-06-20,june_july_2024,-76.6846924,45.4722177,not_applicable
7542,8696,Sweet and Sassy,114 John Street North,specialty,bakery,5930606234,2024-06-20,june_july_2024,-76.3542784,45.4339136,not_applicable
9023,8697,Swiss Bear Restaurant," Highway 28, Apsley",restaurant,restaurant,243871470,2024-06-20,june_july_2024,-78.0918748,44.75966783,not_applicable
2483,8698,Swiss Chalet,NA,restaurant,restaurant,472434357,2024-06-20,june_july_2024,-75.8354136,44.5056455,not_applicable
1743,8699,Swiss Chalet,NA,restaurant,restaurant,2706232163,2024-06-20,june_july_2024,-76.1222659,45.1298286,not_applicable
2593,8700,Swiss Chalet,NA,restaurant,restaurant,3853549461,2024-06-20,june_july_2024,-78.3415541,44.2821831,not_applicable
1482,8701,Swiss Chalet,653 Terry Fox Drive K2L 4E7,restaurant,restaurant,4677337290,2024-06-20,june_july_2024,-75.8959449,45.2941416,not_applicable
2069,8702,Swiss Chalet,4290 Innes Road,restaurant,restaurant,4757841149,2024-06-20,june_july_2024,-75.4948957,45.4583711,not_applicable
3585,8703,Swiss Chalet,NA,restaurant,restaurant,5264358345,2024-06-20,june_july_2024,-77.2590504,45.8858474,not_applicable
5414,8704,Swiss Chalet,358 Stewart Boulevard,restaurant,restaurant,5894947843,2024-06-20,june_july_2024,-75.7064435,44.6007373,not_applicable
10338,8705,Swiss Chalet,NA,restaurant,restaurant,6617255163,2024-06-20,june_july_2024,-78.7602242,44.3502258,not_applicable
4503,8706,Swiss Chalet,NA,restaurant,restaurant,7495541139,2024-06-20,june_july_2024,-77.1502259,45.8332239,not_applicable
6455,8707,Swiss Chalet,"85 Dalton Avenue, Kingston K7K 6C2",restaurant,restaurant,59524684,2024-06-20,june_july_2024,-76.50126638,44.26650397,not_applicable
8098,8708,Swiss Chalet,540 Montreal Road,restaurant,restaurant,305805011,2024-06-20,june_july_2024,-75.64544596,45.44088927,not_applicable
3320,8709,Swiss Chalet,653 Terry Fox Drive,restaurant,restaurant,470386790,2024-06-20,june_july_2024,-75.89946715,45.29648583,not_applicable
9333,8710,Swiss Chalet,3775 Strandherd Drive K2J 4B1,restaurant,restaurant,470444130,2024-06-20,june_july_2024,-75.74958056,45.26884824,not_applicable
8444,8711,Swiss Chalet,NA,restaurant,restaurant,472368411,2024-06-20,june_july_2024,-78.33977954,44.32582877,not_applicable
5736,8712,Swiss Chalet,2150 Carling Avenue K2A 1H1,restaurant,restaurant,551950057,2024-06-20,june_july_2024,-75.76895033,45.3705149,not_applicable
9142,8713,Swiss Chalet,1899 Cyrville Road,restaurant,restaurant,664747501,2024-06-20,june_july_2024,-75.60152495,45.41592216,not_applicable
109,8714,Swiss Vienna,NA,specialty,pastry,11780200985,2024-06-20,june_july_2024,-73.8142851,45.4459605,not_applicable
8921,8716,Sydenham One Stop,NA,convenience,convenience,501511158,2024-06-20,june_july_2024,-76.59708451,44.4108383,unhealthy
3056,8718,Symposium Cafe Restaurant Lindsay,"449 Kent Street West, Lindsay K9V 6C3",restaurant,restaurant,5509407933,2024-06-20,june_july_2024,-78.764954,44.3484716,not_applicable
5990,8719,Syrian Bakery,100 Castlefrank Road,specialty,bakery,11461099383,2024-06-20,june_july_2024,-75.8816558,45.2936404,not_applicable
8925,8720,Szechuan Supreme,NA,fastfood,fast_food,11754046865,2024-06-20,june_july_2024,-73.8030597,45.4844331,not_applicable
7675,8721,Szechuan Thai,"486 Avenue Saint-Charles, Vaudreuil-Dorion",restaurant,restaurant,2105845281,2024-06-20,june_july_2024,-74.0317008,45.4039432,not_applicable
554,8722,Serenithe,"142 Rue Principale, Gatineau J9H 3M4",fastfood,cafe,3690369608,2024-06-20,june_july_2024,-75.8421772,45.3949267,not_applicable
3092,8723,Serenithe,"142 Rue Principale, Gatineau J9H 3M4",specialty,tea,3690369608,2024-06-20,june_july_2024,-75.8421772,45.3949267,not_applicable
2706,8724,Sesame,20 Boulevard du Plateau,restaurant,restaurant,5500119893,2024-06-20,june_july_2024,-75.7681239,45.4370553,not_applicable
850,8725,Sí Señor Mexican Street Food,354 A Preston Street,restaurant,restaurant,262866733,2024-06-20,june_july_2024,-75.71051083,45.40156371,not_applicable
5490,8726,T & J Style Kitchen,1125 Colonel By Drive,restaurant,restaurant,5155564931,2024-06-20,june_july_2024,-75.693899,45.384546,not_applicable
4196,8727,T&T Fries,NA,fastfood,fast_food,5811132047,2024-06-20,june_july_2024,-75.8166577,45.3289996,unhealthy
6341,8728,T'Basil,2440 St. Joseph Boulevard,restaurant,restaurant,5689366234,2024-06-20,june_july_2024,-75.5276853,45.4690916,not_applicable
946,8729,T's Pub,323 Somerset Street West,restaurant,pub,131641001,2024-06-20,june_july_2024,-75.69509009,45.41616394,not_applicable
5146,8730,T. Kettle,1200 St-Laurent Boulevard,specialty,tea,477536427,2024-06-20,june_july_2024,-75.63822204,45.42266879,not_applicable
4949,8731,T. Kettle,110 Place-d'Orleans Drive,specialty,tea,528170404,2024-06-20,june_july_2024,-75.51717967,45.47809412,not_applicable
9458,8732,TD Chips,NA,fastfood,fast_food,7030401493,2024-06-20,june_july_2024,-75.6977435,45.4166527,unhealthy
7457,8733,The King's Fusion,407 Laurier Avenue West,fastfood,cafe,5668279495,2024-06-20,june_july_2024,-75.7025913,45.4176718,not_applicable
4637,8734,TV's Fries,NA,fastfood,fast_food,257374419,2024-06-20,june_july_2024,-75.72768864,45.33512847,unhealthy
7002,8735,Tabagie,NA,convenience,convenience,4956911172,2024-06-20,june_july_2024,-73.8681958,45.6676247,unhealthy
7041,8736,Tabagie Boisbriand,"982 Boulevard de la Grande-Allee, Boisbriand",convenience,convenience,5706823924,2024-06-20,june_july_2024,-73.8382136,45.6135495,unhealthy
5464,8737,Tabagie Dorion,"363 Boulevard Harwood, Vaudreuil-Dorion J7V 7W1",convenience,convenience,9218473884,2024-06-20,june_july_2024,-74.0178276,45.3810025,unhealthy
5733,8738,Tabagie Supermag,NA,convenience,convenience,11799631668,2024-06-20,june_july_2024,-73.8486579,45.4324714,unhealthy
7665,8739,Tabagie Vaudreuil-Dorion,NA,convenience,convenience,7201342122,2024-06-20,june_july_2024,-73.9650206,45.3872771,unhealthy
9077,8740,Tabagie Vaudreuil-Dorion,"590 Avenue Saint-Charles, Vaudreuil-Dorion",convenience,convenience,9177991104,2024-06-20,june_july_2024,-74.0347708,45.4065848,unhealthy
4678,8741,Table 40,11 Springfield Road,restaurant,restaurant,4342788290,2024-06-20,june_july_2024,-75.6763265,45.4402702,not_applicable
5955,8742,Table 51,NA,restaurant,restaurant,11481517898,2024-06-20,june_july_2024,-73.754887,45.5715451,not_applicable
9986,8743,Table Sodam,1200 Bank Street,restaurant,restaurant,5676880037,2024-06-20,june_july_2024,-75.6813819,45.3916412,not_applicable
8479,8744,Tacheena,NA,restaurant,restaurant,8734530817,2024-06-20,june_july_2024,-78.3161416,44.3345799,not_applicable
924,8745,Taco Bell,"4980 Boulevard des Sources, Pierrefonds H8Y 3E2",fastfood,fast_food,1930076003,2024-06-20,june_july_2024,-73.8206864,45.5070831,unhealthy
9147,8746,Taco Bell,NA,fastfood,fast_food,2411363155,2024-06-20,june_july_2024,-76.8044672,44.2799197,unhealthy
6129,8747,Taco Bell,NA,fastfood,fast_food,4296748688,2024-06-20,june_july_2024,-78.3292439,44.2857159,unhealthy
2128,8748,Taco Bell,4027 Innes Road,fastfood,fast_food,6238685368,2024-06-20,june_july_2024,-75.5054165,45.4558092,unhealthy
7121,8749,Taco Bell,1200 St-Laurent Boulevard,fastfood,fast_food,6303711149,2024-06-20,june_july_2024,-75.638291,45.4227375,unhealthy
9245,8750,Taco Bell,NA,fastfood,fast_food,6369174570,2024-06-20,june_july_2024,-76.5716823,44.255735,unhealthy
8702,8751,Taco Bell,NA,fastfood,fast_food,6614576391,2024-06-20,june_july_2024,-78.332011,44.281518,unhealthy
6835,8752,Taco Bell,"29 Warne Crescent, Kingston K7K 5A6",fastfood,fast_food,6719091217,2024-06-20,june_july_2024,-76.5000515,44.2669794,unhealthy
6658,8753,Taco Bell,"500 Avenue Spence, Hawkesbury K6A 2Y3",fastfood,fast_food,7813945215,2024-06-20,june_july_2024,-74.6098101,45.5978687,unhealthy
1158,8754,Taco Bell,NA,fastfood,fast_food,9695164984,2024-06-20,june_july_2024,-75.8074532,45.347217,unhealthy
3762,8755,Taco Bell,"6102 State Route 37, Massena 13662",fastfood,fast_food,81128923,2024-06-20,june_july_2024,-74.8443879,44.95027515,unhealthy
5501,8756,Taco Bell,461 Hazeldean Road K2L 1V1,fastfood,fast_food,233810235,2024-06-20,june_july_2024,-75.88674955,45.29954725,unhealthy
8995,8757,Taco Lolita,NA,restaurant,restaurant,2383138564,2024-06-20,june_july_2024,-74.5900194,46.1188089,not_applicable
1111,8758,Taco Lot,NA,fastfood,fast_food,278067917,2024-06-20,june_july_2024,-75.69824909,45.41702683,not_applicable
4453,8759,Taco Mania,178 Rideau Street,fastfood,fast_food,4779809886,2024-06-20,june_july_2024,-75.6891646,45.4271453,not_applicable
3187,8760,TacoLot,995 Wellington Street West,fastfood,fast_food,1836648080,2024-06-20,june_july_2024,-75.7234813,45.405286,not_applicable
2893,8761,Tacochon,NA,restaurant,restaurant,11407572177,2024-06-20,june_july_2024,-73.7803536,45.5685548,not_applicable
823,8762,Tadka Junction,1930 Bank Street,restaurant,restaurant,5833495172,2024-06-20,june_july_2024,-75.6629752,45.3671943,not_applicable
384,8763,Tahiti Fusion,NA,restaurant,restaurant,8094395599,2024-06-20,june_july_2024,-73.7139666,45.3610428,not_applicable
4724,8764,Tai Hong,511 Rue A.-Gibeault,fastfood,fast_food,709287241,2024-06-20,june_july_2024,-75.63588824,45.50671302,not_applicable
3402,8765,Tai Pan China Cafe,"385 Main Street, Mattawa P0H 1V0",restaurant,restaurant,8389115256,2024-06-20,june_july_2024,-78.7027707,46.3177037,not_applicable
8862,8766,Tail O' the Pup,"1160 NYS Route 86, Lake Placid 12946",restaurant,restaurant,814361668,2024-06-20,june_july_2024,-74.07607737,44.29849424,not_applicable
7709,8767,Tait's Bakery,31 King Street West,specialty,bakery,6407758922,2024-06-20,june_july_2024,-75.6837087,44.5897479,not_applicable
4501,8768,Tait's Bakery & Deli,NA,specialty,bakery,3655955619,2024-06-20,june_july_2024,-76.5037859,44.2684667,not_applicable
837,8769,Taj Indian Cuisine,3009 Carling Avenue,restaurant,restaurant,4018181737,2024-06-20,june_july_2024,-75.8053856,45.3553071,not_applicable
7478,8770,Taj Mahal,925 Bank Street,restaurant,restaurant,9046528721,2024-06-20,june_july_2024,-75.6865235,45.4000634,not_applicable
9987,8771,Take Another Bite,1135 Mill Street,restaurant,restaurant,470022614,2024-06-20,june_july_2024,-75.68404465,45.22623083,not_applicable
6230,8772,Take-Out Sushi,NA,restaurant,restaurant,11786642464,2024-06-20,june_july_2024,-73.8296338,45.6412399,not_applicable
2006,8773,Takeout King,NA,fastfood,fast_food,4782968326,2024-06-20,june_july_2024,-75.6966854,45.4155311,not_applicable
7424,8774,Tako Sushi,"388 Boulevard Arthur-Sauve, Saint-Eustache J7R 2J5",restaurant,restaurant,5806979023,2024-06-20,june_july_2024,-73.904152,45.563117,not_applicable
1718,8775,Takumi BBQ,956 Merivale Road,restaurant,restaurant,5521529911,2024-06-20,june_july_2024,-75.7334597,45.3815884,not_applicable
2933,8776,Talay Thai,511 Bank Street,restaurant,restaurant,482248230,2024-06-20,june_july_2024,-75.69211547,45.41002454,not_applicable
7425,8778,Tamis Cafe Bistro,374 Bank Street,restaurant,restaurant,3741523863,2024-06-20,june_july_2024,-75.6951455,45.4137576,not_applicable
6601,8779,Tamworth Hotel,5 Ottawa Street,restaurant,restaurant,7644965792,2024-06-20,june_july_2024,-76.9934661,44.4866509,not_applicable
3337,8780,Tamworth Variety Gas Bar," 6682 Wheeler St, Tamworth K0K 3G0",convenience,convenience,522969758,2024-06-20,june_july_2024,-76.99081088,44.48580321,unhealthy
9597,8781,Tandoor et Grille,NA,restaurant,restaurant,11772572163,2024-06-20,june_july_2024,-73.8154338,45.5014324,not_applicable
8455,8782,Tandoori Bellevue,"67 Rue Sainte-Anne, Sainte-Anne-de-Bellevue",restaurant,restaurant,6697947676,2024-06-20,june_july_2024,-73.9501935,45.4033124,not_applicable
4821,8783,Tandoori Mint,50 King Street East,restaurant,restaurant,2412357593,2024-06-20,june_july_2024,-75.681778,44.5913545,not_applicable
3088,8784,Tandoori Palace,NA,restaurant,restaurant,4943216521,2024-06-20,june_july_2024,-73.7330399,45.5391648,not_applicable
6639,8785,Tandoori Rouge,"499 Route de la Cite-des-Jeunes, Saint-Lazare",restaurant,restaurant,9454131962,2024-06-20,june_july_2024,-74.0920275,45.3829644,not_applicable
3005,8786,Tandori,2277 Riverside Drive,fastfood,fast_food,679914081,2024-06-20,june_july_2024,-75.67713877,45.3856843,not_applicable
9180,8787,Tangerine Pizza,969 Cummings Avenue,fastfood,fast_food,483739674,2024-06-20,june_july_2024,-75.6344825,45.43204307,unhealthy
8445,8788,Tangled Garden,"7 Church Street, Westport K0G 1X0",restaurant,restaurant,495528854,2024-06-20,june_july_2024,-76.39637579,44.67938058,not_applicable
7544,8789,Tannour Shawarma,10 Rue Belmont J9H 6J5,fastfood,fast_food,693942948,2024-06-20,june_july_2024,-75.83026069,45.39428877,not_applicable
5643,8790,Tanoura,NA,restaurant,restaurant,11279820810,2024-06-20,june_july_2024,-73.8426321,45.4800335,not_applicable
8267,8791,Taproom 260,260 Centrum Boulevard,restaurant,pub,1025418075,2024-06-20,june_july_2024,-75.5095394,45.4803628,not_applicable
5079,8792,Taqueria San Jose,638 Somerset Street West,restaurant,restaurant,479752065,2024-06-20,june_july_2024,-75.70462791,45.4117138,not_applicable
3563,8793,Tarboush,2288 Tenth Line Road,restaurant,restaurant,576883854,2024-06-20,june_july_2024,-75.48440324,45.45106604,not_applicable
1018,8794,Tartelette Bakery & Cafe,175 Main Street,fastfood,cafe,11164128219,2024-06-20,june_july_2024,-75.6775316,45.409557,not_applicable
7215,8796,Tasha's Fine Foods,111 Albert Street,fastfood,fast_food,6719067651,2024-06-20,june_july_2024,-75.697794,45.4213241,not_applicable
874,8797,Taso's,NA,restaurant,restaurant,7855584469,2024-06-20,june_july_2024,-78.3199869,44.302435,not_applicable
8557,8798,Tassot Creole,NA,restaurant,restaurant,11108458362,2024-06-20,june_july_2024,-73.7353958,45.6106105,not_applicable
2997,8799,Taste of Asia,NA,fastfood,fast_food,6754422998,2024-06-20,june_july_2024,-75.7564258,45.3490288,not_applicable
6778,8801,Tasty,NA,restaurant,restaurant,11434715350,2024-06-20,june_july_2024,-73.7550434,45.5466016,not_applicable
421,8802,Tasty Choices,NA,restaurant,restaurant,8389115274,2024-06-20,june_july_2024,-78.7106855,46.3195564,not_applicable
8883,8803,Tata's House of Pizza & Pasta,11 Windsor Drive,fastfood,fast_food,6389733388,2024-06-20,june_july_2024,-75.702462,44.6039482,unhealthy
4273,8804,Taters,660 Eagleson Road,fastfood,fast_food,5700971529,2024-06-20,june_july_2024,-75.8694363,45.2874274,unhealthy
7758,8805,Tatka,1902 Robertson Road,specialty,cultural_grocer,4653911115,2024-06-20,june_july_2024,-75.8218614,45.3261353,healthy
9898,8807,Tavern on the Falls,1 John Street,fastfood,cafe,5709610257,2024-06-20,june_july_2024,-75.6959702,45.4420325,not_applicable
3594,8808,Tavern on the Hill,1223 Alexandra Bridge,fastfood,cafe,512189259,2024-06-20,june_july_2024,-75.69910089,45.42838876,not_applicable
428,8809,Taverna Raw Bar & Plancha,"445 Rue Main, Hudson",restaurant,restaurant,9389603607,2024-06-20,june_july_2024,-74.1405288,45.4580045,not_applicable
8750,8810,Taverne du Chateau,"470 Rue du Pont, Mont-Laurier J9L 2R9",restaurant,pub,842143851,2024-06-20,june_july_2024,-75.499251,46.5517975,not_applicable
7941,8811,Tazij House,NA,fastfood,fast_food,6397388885,2024-06-20,june_july_2024,-75.7324585,45.3474837,not_applicable
811,8812,Tea & Cake,NA,fastfood,cafe,6366514791,2024-06-20,june_july_2024,-76.193847,45.2259563,not_applicable
7796,8813,Tea Store,53 York Street,fastfood,cafe,438892467,2024-06-20,june_july_2024,-75.6928924,45.4282671,not_applicable
3547,8814,Tea Store,53 York Street,specialty,tea,438892467,2024-06-20,june_july_2024,-75.6928924,45.4282671,not_applicable
8944,8815,Tealive,675 Somerset Street West K1R 6P3,specialty,beverages,1461227907,2024-06-20,june_july_2024,-75.7060419,45.4114449,not_applicable
9362,8816,Tealive,1930 Innes Road,specialty,beverages,473202698,2024-06-20,june_july_2024,-75.59685,45.418336,not_applicable
2452,8817,Tease Tea,5480 Canotek Road,specialty,tea,6116709243,2024-06-20,june_july_2024,-75.583427,45.4596885,not_applicable
8855,8819,Ten,"11655 Boulevard Gouin Ouest, Montreal H8Y 1Y4",restaurant,restaurant,9844061213,2024-06-20,june_july_2024,-73.8214284,45.5089417,not_applicable
1290,8820,Ten Fish,NA,restaurant,restaurant,9725529110,2024-06-20,june_july_2024,-75.6822483,45.3931319,not_applicable
3116,8821,Ten Sushi,2300 City Park Drive,restaurant,restaurant,482693046,2024-06-20,june_july_2024,-75.61192836,45.4308733,not_applicable
95,8822,Ten Sushi Japanese Restaurant,1490 Bank Street,restaurant,restaurant,249256392,2024-06-20,june_july_2024,-75.67039041,45.38171083,not_applicable
7832,8823,Ten Toes Coffee House,593 Bank Street,fastfood,cafe,4857256362,2024-06-20,june_july_2024,-75.6908987,45.4077151,not_applicable
3219,8824,Ten Toes Coffee House,837 Somerset Street West,fastfood,cafe,5836628249,2024-06-20,june_july_2024,-75.7123004,45.4090771,not_applicable
5838,8825,Ten Toes Coffee House,1109 Cyrville Road,fastfood,cafe,484079335,2024-06-20,june_july_2024,-75.63346923,45.42431815,not_applicable
3189,8826,Tennessy Willems,NA,restaurant,restaurant,4602178067,2024-06-20,june_july_2024,-75.7250954,45.4031364,not_applicable
1753,8827,TequePancho,NA,specialty,bakery,11126575642,2024-06-20,june_july_2024,-73.7487608,45.6240492,not_applicable
919,8828,Terasse de Chine,"131 Rue Saint-Pierre, Rigaud",restaurant,restaurant,9428779711,2024-06-20,june_july_2024,-74.3025775,45.4778017,not_applicable
3989,8829,Teriyaki Experience,8555 Campeau Drive K2T 0K5,fastfood,fast_food,4707526039,2024-06-20,june_july_2024,-75.939449,45.2974147,not_applicable
6135,8830,Teriyaki Experience,240 Sparks Street,fastfood,fast_food,5668153232,2024-06-20,june_july_2024,-75.7015187,45.4205774,not_applicable
10033,8831,Teriyaki Experience,NA,fastfood,fast_food,9695158491,2024-06-20,june_july_2024,-75.806833,45.3474437,not_applicable
10208,8832,Teriyaki Experience,NA,fastfood,fast_food,11482395350,2024-06-20,june_july_2024,-73.7542921,45.5710454,not_applicable
7385,8833,Teriyaki Experience,1200 St-Laurent Boulevard,fastfood,fast_food,477546414,2024-06-20,june_july_2024,-75.63780011,45.4227597,not_applicable
9281,8834,Teriyaki Experience,2277 Riverside Drive,fastfood,fast_food,679914078,2024-06-20,june_july_2024,-75.67706468,45.3855172,not_applicable
860,8835,Teriyaki Town,NA,restaurant,restaurant,5984150881,2024-06-20,june_july_2024,-78.7565957,44.3515104,not_applicable
1630,8836,Terracina,NA,restaurant,restaurant,11335120577,2024-06-20,june_july_2024,-73.7285065,45.5660883,not_applicable
7917,8837,Terrasse Dagenais,NA,restaurant,restaurant,11559840062,2024-06-20,june_july_2024,-73.8626582,45.5503806,not_applicable
6599,8838,Terrasse Nikosi Bistro-Pub,NA,restaurant,pub,6511899295,2024-06-20,june_july_2024,-75.9282692,45.633544,not_applicable
4552,8839,Terrasse l'intersection,"889 Chemin du Tour-du-Lac, Lac-Simon",restaurant,restaurant,5111798185,2024-06-20,june_july_2024,-75.0951967,45.9091414,not_applicable
411,8840,Terry's Gas and Variety," 1420 Mississauga St, Curve Lake K0L 1R0",convenience,convenience,522638401,2024-06-20,june_july_2024,-78.35396216,44.49685228,unhealthy
1663,8841,Texas Burger,NA,fastfood,fast_food,10897278509,2024-06-20,june_july_2024,-78.7346215,44.3502622,unhealthy
6395,8842,Texas Burger,8 Lindsay Street K0M 1N0,restaurant,restaurant,2276408109,2024-06-20,june_july_2024,-78.7383446,44.5339926,not_applicable
9910,8843,Texas Star,NA,restaurant,restaurant,6313033076,2024-06-20,june_july_2024,-73.8773052,45.5792526,not_applicable
5933,8844,Thai & Lao Spicy,NA,restaurant,restaurant,11502896381,2024-06-20,june_july_2024,-73.795876,45.5793212,not_applicable
4395,8845,Thai Coconut,1390 Prince Of Wales Drive,restaurant,restaurant,3733591483,2024-06-20,june_july_2024,-75.7031781,45.369291,not_applicable
5541,8846,Thai Cuisine,"29 Maple Street, Potsdam 13676",restaurant,restaurant,58867663,2024-06-20,june_july_2024,-74.99077169,44.66752941,not_applicable
6528,8847,Thai Express,NA,fastfood,fast_food,6379663485,2024-06-20,june_july_2024,-74.3278779,45.6367675,not_applicable
355,8848,Thai Express,2121 Carling Avenue,fastfood,fast_food,457623205,2024-06-20,june_july_2024,-75.76841523,45.37276477,not_applicable
7091,8849,Thai Express,NA,fastfood,fast_food,477906858,2024-06-20,june_july_2024,-75.69413052,45.47614926,not_applicable
9624,8850,Thai Express,1670 Heron Road,fastfood,fast_food,591059839,2024-06-20,june_july_2024,-75.64590785,45.37867898,not_applicable
9800,8851,Thai Express,"3206 Boulevard de la Gare, Vaudreuil-Dorion",restaurant,restaurant,2105795467,2024-06-20,june_july_2024,-74.0425896,45.4057723,not_applicable
4269,8852,Thai Flame,1902 Robertson Road K2H 5B8,restaurant,restaurant,5586080103,2024-06-20,june_july_2024,-75.8217265,45.3261901,not_applicable
3656,8853,Thai Gardens,NA,restaurant,restaurant,7483597375,2024-06-20,june_july_2024,-77.1147845,45.8256135,not_applicable
1814,8854,Thai Go,1309 Carling Avenue,fastfood,fast_food,654118362,2024-06-20,june_july_2024,-75.73557443,45.3870533,not_applicable
5791,8855,Thai Kitchen Catering Service,1300 Bank Street,restaurant,restaurant,483056480,2024-06-20,june_july_2024,-75.6794768,45.3901009,not_applicable
1151,8856,Thai Lannan Cuisine,2401 Bank Street,restaurant,restaurant,3978199030,2024-06-20,june_july_2024,-75.6492759,45.3548172,not_applicable
1253,8857,Thai Zone,NA,restaurant,restaurant,11147329695,2024-06-20,june_july_2024,-73.8023603,45.6231193,not_applicable
10278,8858,Thai Zone,NA,restaurant,restaurant,264315111,2024-06-20,june_july_2024,-73.72816455,45.60310028,not_applicable
8457,8859,Thai by Joe,NA,restaurant,restaurant,385928773,2024-06-20,june_july_2024,-78.73581821,44.35552621,not_applicable
7072,8860,Thailicious,1488 Stittsville Main Street,fastfood,fast_food,5891305888,2024-06-20,june_july_2024,-75.9222342,45.2592096,not_applicable
8668,8861,Thali,NA,restaurant,restaurant,7067956365,2024-06-20,june_july_2024,-75.6972292,45.4190748,not_applicable
44,8862,Thana Markets,386 Bank Street,specialty,cultural_grocer,4636656659,2024-06-20,june_july_2024,-75.6949579,45.4135218,healthy
2459,8863,Thanjai,108 Third Avenue,restaurant,restaurant,5599225824,2024-06-20,june_july_2024,-75.6878282,45.4030545,not_applicable
5966,8864,That Corner Store,3812 Greenbank Road K2J 7B8,convenience,convenience,1084715404,2024-06-20,june_july_2024,-75.73026965,45.24284331,unhealthy
3381,8865,That Food Truck,NA,fastfood,fast_food,5752314224,2024-06-20,june_july_2024,-75.5337404,45.4668409,not_applicable
7301,8866,Thai Express,"14860 Boulevard de Pierrefonds, Pierrefonds H9H 4Y6",fastfood,fast_food,1931725161,2024-06-20,june_july_2024,-73.8587473,45.4838096,not_applicable
2181,8867,Thai Express,NA,fastfood,fast_food,1940767734,2024-06-20,june_july_2024,-73.7958942,45.4843568,not_applicable
4613,8868,Thai Express,1311 Clyde Avenue,fastfood,fast_food,3073717603,2024-06-20,june_july_2024,-75.7400831,45.3628339,not_applicable
3767,8869,Thai Express,"452 Boulevard Saint-Joseph, Gatineau",fastfood,fast_food,3690721522,2024-06-20,june_july_2024,-75.7321919,45.4451143,not_applicable
1236,8870,Thai Express,NA,fastfood,fast_food,4956911167,2024-06-20,june_july_2024,-73.8689603,45.667042,not_applicable
3036,8871,Thai Express,"679 Boulevard Cure-Labelle, Laval, QC H7L 5R7, Canada, Laval H7L 5R7",fastfood,fast_food,5031294673,2024-06-20,june_july_2024,-73.7873447,45.5894502,not_applicable
7287,8872,Thai Express,NA,fastfood,fast_food,5062569072,2024-06-20,june_july_2024,-73.8901064,45.4416659,not_applicable
2793,8873,Thai Express,"460 County Rd 17, Hawkesbury K6A 2R2",fastfood,fast_food,5196954460,2024-06-20,june_july_2024,-74.591801,45.5904359,not_applicable
